metric_key,sensor_id,block_id,tank_id,recorded_at,value,source_system,vintage
cellar_rh,CELLAR-A,,,2023-07-22 09:00:00,72.75,hvac,2023
air_temp,WS-01,,,2023-07-22 12:00:00,76.96,weather_station,2023
humidity,WS-01,,,2023-07-22 12:00:00,46.19,weather_station,2023
wind_speed,WS-01,,,2023-07-22 12:00:00,12.19,weather_station,2023
wind_dir,WS-01,,,2023-07-22 12:00:00,268,weather_station,2023
solar,WS-01,,,2023-07-22 12:00:00,974,weather_station,2023
uv,WS-01,,,2023-07-22 12:00:00,10.9,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-22 12:00:00,23.61,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-22 12:00:00,65.41,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-22 12:00:00,20.11,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-22 12:00:00,65.09,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-22 12:00:00,21.01,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-22 12:00:00,64.06,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-22 12:00:00,57.34,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-22 12:00:00,73.93,hvac,2023
air_temp,WS-01,,,2023-07-22 15:00:00,81.92,weather_station,2023
humidity,WS-01,,,2023-07-22 15:00:00,40.46,weather_station,2023
wind_speed,WS-01,,,2023-07-22 15:00:00,15.25,weather_station,2023
wind_dir,WS-01,,,2023-07-22 15:00:00,240,weather_station,2023
solar,WS-01,,,2023-07-22 15:00:00,742,weather_station,2023
uv,WS-01,,,2023-07-22 15:00:00,8.3,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-22 15:00:00,23.58,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-22 15:00:00,65.77,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-22 15:00:00,20.13,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-22 15:00:00,65.59,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-22 15:00:00,20.39,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-22 15:00:00,64.46,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-22 15:00:00,57.53,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-22 15:00:00,74.46,hvac,2023
air_temp,WS-01,,,2023-07-22 18:00:00,79.22,weather_station,2023
humidity,WS-01,,,2023-07-22 18:00:00,43.33,weather_station,2023
wind_speed,WS-01,,,2023-07-22 18:00:00,12.91,weather_station,2023
wind_dir,WS-01,,,2023-07-22 18:00:00,227,weather_station,2023
solar,WS-01,,,2023-07-22 18:00:00,106,weather_station,2023
uv,WS-01,,,2023-07-22 18:00:00,1.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-22 18:00:00,23.73,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-22 18:00:00,65.78,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-22 18:00:00,20.28,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-22 18:00:00,65.42,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-22 18:00:00,20.92,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-22 18:00:00,64.37,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-22 18:00:00,57.38,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-22 18:00:00,74.14,hvac,2023
air_temp,WS-01,,,2023-07-22 21:00:00,70.83,weather_station,2023
humidity,WS-01,,,2023-07-22 21:00:00,53.61,weather_station,2023
wind_speed,WS-01,,,2023-07-22 21:00:00,8.09,weather_station,2023
wind_dir,WS-01,,,2023-07-22 21:00:00,213,weather_station,2023
solar,WS-01,,,2023-07-22 21:00:00,0,weather_station,2023
uv,WS-01,,,2023-07-22 21:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-22 21:00:00,24.3,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-22 21:00:00,65.21,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-22 21:00:00,20.84,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-22 21:00:00,64.6,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-22 21:00:00,22.02,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-22 21:00:00,63.65,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-22 21:00:00,56.91,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-22 21:00:00,72.97,hvac,2023
air_temp,WS-01,,,2023-07-23 00:00:00,62.1,weather_station,2023
humidity,WS-01,,,2023-07-23 00:00:00,67.12,weather_station,2023
wind_speed,WS-01,,,2023-07-23 00:00:00,5.08,weather_station,2023
wind_dir,WS-01,,,2023-07-23 00:00:00,181,weather_station,2023
solar,WS-01,,,2023-07-23 00:00:00,0,weather_station,2023
uv,WS-01,,,2023-07-23 00:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-23 00:00:00,25.09,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-23 00:00:00,63.88,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-23 00:00:00,21.22,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-23 00:00:00,63.35,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-23 00:00:00,22.64,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-23 00:00:00,62.48,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-23 00:00:00,56.42,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-23 00:00:00,71.45,hvac,2023
air_temp,WS-01,,,2023-07-23 03:00:00,58.84,weather_station,2023
humidity,WS-01,,,2023-07-23 03:00:00,76.85,weather_station,2023
wind_speed,WS-01,,,2023-07-23 03:00:00,4.37,weather_station,2023
wind_dir,WS-01,,,2023-07-23 03:00:00,153,weather_station,2023
solar,WS-01,,,2023-07-23 03:00:00,0,weather_station,2023
uv,WS-01,,,2023-07-23 03:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-23 03:00:00,25.88,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-23 03:00:00,62.66,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-23 03:00:00,20.75,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-23 03:00:00,62.43,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-23 03:00:00,22.74,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-23 03:00:00,61.78,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-23 03:00:00,56.24,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-23 03:00:00,70.52,hvac,2023
irrigation_volume,FM-01,B1,,2023-07-23 05:00:00,0,flow_meter,2023
irrigation_volume,FM-02,B2,,2023-07-23 05:00:00,0,flow_meter,2023
irrigation_volume,FM-03,B3,,2023-07-23 05:00:00,0,flow_meter,2023
air_temp,WS-01,,,2023-07-23 06:00:00,62.01,weather_station,2023
humidity,WS-01,,,2023-07-23 06:00:00,74.12,weather_station,2023
wind_speed,WS-01,,,2023-07-23 06:00:00,5.55,weather_station,2023
wind_dir,WS-01,,,2023-07-23 06:00:00,149,weather_station,2023
solar,WS-01,,,2023-07-23 06:00:00,0,weather_station,2023
uv,WS-01,,,2023-07-23 06:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-23 06:00:00,25.75,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-23 06:00:00,62.78,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-23 06:00:00,20.26,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-23 06:00:00,62.7,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-23 06:00:00,22.48,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-23 06:00:00,62.05,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-23 06:00:00,56.38,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-23 06:00:00,71.02,hvac,2023
precipitation,WS-01,,,2023-07-23 06:00:00,0.0,weather_station,2023
air_temp,WS-01,,,2023-07-23 09:00:00,70.56,weather_station,2023
humidity,WS-01,,,2023-07-23 09:00:00,60.83,weather_station,2023
wind_speed,WS-01,,,2023-07-23 09:00:00,8.33,weather_station,2023
wind_dir,WS-01,,,2023-07-23 09:00:00,177,weather_station,2023
solar,WS-01,,,2023-07-23 09:00:00,603,weather_station,2023
uv,WS-01,,,2023-07-23 09:00:00,7.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-23 09:00:00,24.54,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-23 09:00:00,63.7,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-23 09:00:00,19.48,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-23 09:00:00,64.15,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-23 09:00:00,22.05,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-23 09:00:00,62.75,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-23 09:00:00,56.48,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-23 09:00:00,73.68,hvac,2023
air_temp,WS-01,,,2023-07-23 12:00:00,79.84,weather_station,2023
humidity,WS-01,,,2023-07-23 12:00:00,47.02,weather_station,2023
wind_speed,WS-01,,,2023-07-23 12:00:00,11.38,weather_station,2023
wind_dir,WS-01,,,2023-07-23 12:00:00,218,weather_station,2023
solar,WS-01,,,2023-07-23 12:00:00,1004,weather_station,2023
uv,WS-01,,,2023-07-23 12:00:00,12.4,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-23 12:00:00,23.43,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-23 12:00:00,64.76,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-23 12:00:00,18.68,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-23 12:00:00,65.59,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-23 12:00:00,21.52,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-23 12:00:00,63.66,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-23 12:00:00,56.73,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-23 12:00:00,76.09,hvac,2023
air_temp,WS-01,,,2023-07-23 15:00:00,84.64,weather_station,2023
humidity,WS-01,,,2023-07-23 15:00:00,41.27,weather_station,2023
wind_speed,WS-01,,,2023-07-23 15:00:00,12.2,weather_station,2023
wind_dir,WS-01,,,2023-07-23 15:00:00,247,weather_station,2023
solar,WS-01,,,2023-07-23 15:00:00,733,weather_station,2023
uv,WS-01,,,2023-07-23 15:00:00,8.9,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-23 15:00:00,23.48,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-23 15:00:00,65.85,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-23 15:00:00,19.01,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-23 15:00:00,66.11,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-23 15:00:00,20.75,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-23 15:00:00,64.56,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-23 15:00:00,57.02,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-23 15:00:00,77.08,hvac,2023
air_temp,WS-01,,,2023-07-23 18:00:00,82.25,weather_station,2023
humidity,WS-01,,,2023-07-23 18:00:00,45.6,weather_station,2023
wind_speed,WS-01,,,2023-07-23 18:00:00,10.28,weather_station,2023
wind_dir,WS-01,,,2023-07-23 18:00:00,244,weather_station,2023
solar,WS-01,,,2023-07-23 18:00:00,98,weather_station,2023
uv,WS-01,,,2023-07-23 18:00:00,1.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-23 18:00:00,24.21,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-23 18:00:00,66.2,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-23 18:00:00,20.14,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-23 18:00:00,65.67,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-23 18:00:00,20.35,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-23 18:00:00,64.66,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-23 18:00:00,56.92,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-23 18:00:00,77.02,hvac,2023
air_temp,WS-01,,,2023-07-23 21:00:00,73.53,weather_station,2023
humidity,WS-01,,,2023-07-23 21:00:00,57.01,weather_station,2023
wind_speed,WS-01,,,2023-07-23 21:00:00,7.34,weather_station,2023
wind_dir,WS-01,,,2023-07-23 21:00:00,224,weather_station,2023
solar,WS-01,,,2023-07-23 21:00:00,0,weather_station,2023
uv,WS-01,,,2023-07-23 21:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-23 21:00:00,24.73,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-23 21:00:00,65.03,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-23 21:00:00,20.76,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-23 21:00:00,64.64,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-23 21:00:00,21.17,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-23 21:00:00,63.63,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-23 21:00:00,56.42,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-23 21:00:00,75.35,hvac,2023
air_temp,WS-01,,,2023-07-24 00:00:00,63.31,weather_station,2023
humidity,WS-01,,,2023-07-24 00:00:00,69.22,weather_station,2023
wind_speed,WS-01,,,2023-07-24 00:00:00,4.21,weather_station,2023
wind_dir,WS-01,,,2023-07-24 00:00:00,201,weather_station,2023
solar,WS-01,,,2023-07-24 00:00:00,0,weather_station,2023
uv,WS-01,,,2023-07-24 00:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-24 00:00:00,25.03,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-24 00:00:00,63.34,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-24 00:00:00,21.23,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-24 00:00:00,63.64,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-24 00:00:00,22.7,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-24 00:00:00,62.49,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-24 00:00:00,55.78,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-24 00:00:00,72.8,hvac,2023
air_temp,WS-01,,,2023-07-24 03:00:00,58.38,weather_station,2023
humidity,WS-01,,,2023-07-24 03:00:00,75.25,weather_station,2023
wind_speed,WS-01,,,2023-07-24 03:00:00,2.76,weather_station,2023
wind_dir,WS-01,,,2023-07-24 03:00:00,191,weather_station,2023
solar,WS-01,,,2023-07-24 03:00:00,0,weather_station,2023
uv,WS-01,,,2023-07-24 03:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-24 03:00:00,25.24,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-24 03:00:00,62.6,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-24 03:00:00,21.4,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-24 03:00:00,63.13,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-24 03:00:00,23.31,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-24 03:00:00,61.91,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-24 03:00:00,55.53,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-24 03:00:00,71.75,hvac,2023
irrigation_volume,FM-01,B1,,2023-07-24 05:00:00,0,flow_meter,2023
irrigation_volume,FM-02,B2,,2023-07-24 05:00:00,0,flow_meter,2023
irrigation_volume,FM-03,B3,,2023-07-24 05:00:00,3903,flow_meter,2023
air_temp,WS-01,,,2023-07-24 06:00:00,60.85,weather_station,2023
humidity,WS-01,,,2023-07-24 06:00:00,70.65,weather_station,2023
wind_speed,WS-01,,,2023-07-24 06:00:00,4.74,weather_station,2023
wind_dir,WS-01,,,2023-07-24 06:00:00,205,weather_station,2023
solar,WS-01,,,2023-07-24 06:00:00,0,weather_station,2023
uv,WS-01,,,2023-07-24 06:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-24 06:00:00,25.15,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-24 06:00:00,63.08,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-24 06:00:00,20.42,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-24 06:00:00,63.63,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-24 06:00:00,23.21,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-24 06:00:00,62.15,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-24 06:00:00,56.12,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-24 06:00:00,72.6,hvac,2023
precipitation,WS-01,,,2023-07-24 06:00:00,0.0,weather_station,2023
air_temp,WS-01,,,2023-07-24 09:00:00,69.08,weather_station,2023
humidity,WS-01,,,2023-07-24 09:00:00,58.56,weather_station,2023
wind_speed,WS-01,,,2023-07-24 09:00:00,8.32,weather_station,2023
wind_dir,WS-01,,,2023-07-24 09:00:00,234,weather_station,2023
solar,WS-01,,,2023-07-24 09:00:00,535,weather_station,2023
uv,WS-01,,,2023-07-24 09:00:00,7.2,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-24 09:00:00,24.62,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-24 09:00:00,64.26,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-24 09:00:00,19.24,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-24 09:00:00,64.81,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-24 09:00:00,22.67,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-24 09:00:00,63.15,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-24 09:00:00,56.9,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-24 09:00:00,74.24,hvac,2023
air_temp,WS-01,,,2023-07-24 12:00:00,78.59,weather_station,2023
humidity,WS-01,,,2023-07-24 12:00:00,44.5,weather_station,2023
wind_speed,WS-01,,,2023-07-24 12:00:00,12.26,weather_station,2023
wind_dir,WS-01,,,2023-07-24 12:00:00,261,weather_station,2023
solar,WS-01,,,2023-07-24 12:00:00,952,weather_station,2023
uv,WS-01,,,2023-07-24 12:00:00,12.5,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-24 12:00:00,23.65,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-24 12:00:00,65.53,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-24 12:00:00,18.94,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-24 12:00:00,65.87,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-24 12:00:00,21.32,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-24 12:00:00,64.47,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-24 12:00:00,57.26,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-24 12:00:00,75.02,hvac,2023
air_temp,WS-01,,,2023-07-24 15:00:00,83.63,weather_station,2023
humidity,WS-01,,,2023-07-24 15:00:00,36.08,weather_station,2023
wind_speed,WS-01,,,2023-07-24 15:00:00,14.98,weather_station,2023
wind_dir,WS-01,,,2023-07-24 15:00:00,265,weather_station,2023
solar,WS-01,,,2023-07-24 15:00:00,737,weather_station,2023
uv,WS-01,,,2023-07-24 15:00:00,9.1,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-24 15:00:00,22.91,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-24 15:00:00,66.26,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-24 15:00:00,19.11,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-24 15:00:00,66.3,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-24 15:00:00,20.04,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-24 15:00:00,65.26,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-24 15:00:00,57.3,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-24 15:00:00,74.8,hvac,2023
air_temp,WS-01,,,2023-07-24 18:00:00,80.69,weather_station,2023
humidity,WS-01,,,2023-07-24 18:00:00,41.31,weather_station,2023
wind_speed,WS-01,,,2023-07-24 18:00:00,13.39,weather_station,2023
wind_dir,WS-01,,,2023-07-24 18:00:00,231,weather_station,2023
solar,WS-01,,,2023-07-24 18:00:00,108,weather_station,2023
uv,WS-01,,,2023-07-24 18:00:00,1.1,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-24 18:00:00,23.1,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-24 18:00:00,65.98,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-24 18:00:00,19.4,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-24 18:00:00,65.93,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-24 18:00:00,20.49,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-24 18:00:00,64.8,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-24 18:00:00,57.08,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-24 18:00:00,74.62,hvac,2023
air_temp,WS-01,,,2023-07-24 21:00:00,71.47,weather_station,2023
humidity,WS-01,,,2023-07-24 21:00:00,58.09,weather_station,2023
wind_speed,WS-01,,,2023-07-24 21:00:00,8.13,weather_station,2023
wind_dir,WS-01,,,2023-07-24 21:00:00,183,weather_station,2023
solar,WS-01,,,2023-07-24 21:00:00,0,weather_station,2023
uv,WS-01,,,2023-07-24 21:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-24 21:00:00,23.86,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-24 21:00:00,65.09,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-24 21:00:00,20.16,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-24 21:00:00,64.84,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-24 21:00:00,22.21,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-24 21:00:00,63.31,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-24 21:00:00,56.46,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-24 21:00:00,74.35,hvac,2023
air_temp,WS-01,,,2023-07-25 00:00:00,61.98,weather_station,2023
humidity,WS-01,,,2023-07-25 00:00:00,72.02,weather_station,2023
wind_speed,WS-01,,,2023-07-25 00:00:00,4.3,weather_station,2023
wind_dir,WS-01,,,2023-07-25 00:00:00,149,weather_station,2023
solar,WS-01,,,2023-07-25 00:00:00,0,weather_station,2023
uv,WS-01,,,2023-07-25 00:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-25 00:00:00,24.59,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-25 00:00:00,63.91,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-25 00:00:00,20.87,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-25 00:00:00,63.6,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-25 00:00:00,23.15,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-25 00:00:00,62.03,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-25 00:00:00,55.92,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-25 00:00:00,73.27,hvac,2023
air_temp,WS-01,,,2023-07-25 03:00:00,56.95,weather_station,2023
humidity,WS-01,,,2023-07-25 03:00:00,75.24,weather_station,2023
wind_speed,WS-01,,,2023-07-25 03:00:00,3.34,weather_station,2023
wind_dir,WS-01,,,2023-07-25 03:00:00,143,weather_station,2023
solar,WS-01,,,2023-07-25 03:00:00,0,weather_station,2023
uv,WS-01,,,2023-07-25 03:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-25 03:00:00,25.26,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-25 03:00:00,62.68,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-25 03:00:00,21.3,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-25 03:00:00,62.49,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-25 03:00:00,22.77,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-25 03:00:00,61.7,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-25 03:00:00,55.91,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-25 03:00:00,72.9,hvac,2023
irrigation_volume,FM-01,B1,,2023-07-25 05:00:00,0,flow_meter,2023
irrigation_volume,FM-02,B2,,2023-07-25 05:00:00,6096,flow_meter,2023
irrigation_volume,FM-03,B3,,2023-07-25 05:00:00,0,flow_meter,2023
air_temp,WS-01,,,2023-07-25 06:00:00,59.34,weather_station,2023
humidity,WS-01,,,2023-07-25 06:00:00,69.4,weather_station,2023
wind_speed,WS-01,,,2023-07-25 06:00:00,4.66,weather_station,2023
wind_dir,WS-01,,,2023-07-25 06:00:00,131,weather_station,2023
solar,WS-01,,,2023-07-25 06:00:00,0,weather_station,2023
uv,WS-01,,,2023-07-25 06:00:00,0.0,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-25 06:00:00,25.3,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-25 06:00:00,62.56,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-25 06:00:00,21.17,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-25 06:00:00,62.47,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-25 06:00:00,22.06,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-25 06:00:00,62.23,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-25 06:00:00,56.24,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-25 06:00:00,73.59,hvac,2023
precipitation,WS-01,,,2023-07-25 06:00:00,0.0,weather_station,2023
air_temp,WS-01,,,2023-07-25 09:00:00,67.9,weather_station,2023
humidity,WS-01,,,2023-07-25 09:00:00,60.36,weather_station,2023
wind_speed,WS-01,,,2023-07-25 09:00:00,7.06,weather_station,2023
wind_dir,WS-01,,,2023-07-25 09:00:00,118,weather_station,2023
solar,WS-01,,,2023-07-25 09:00:00,602,weather_station,2023
uv,WS-01,,,2023-07-25 09:00:00,6.1,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-25 09:00:00,24.69,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-25 09:00:00,64.04,soil_probe,2023
soil_moisture,SP-02,B2,,2023-07-25 09:00:00,19.94,soil_probe,2023
soil_temp,SP-02,B2,,2023-07-25 09:00:00,63.62,soil_probe,2023
soil_moisture,SP-03,B3,,2023-07-25 09:00:00,21.52,soil_probe,2023
soil_temp,SP-03,B3,,2023-07-25 09:00:00,63.08,soil_probe,2023
cellar_temp,CELLAR-A,,,2023-07-25 09:00:00,56.68,hvac,2023
cellar_rh,CELLAR-A,,,2023-07-25 09:00:00,74.0,hvac,2023
air_temp,WS-01,,,2023-07-25 12:00:00,77.3,weather_station,2023
humidity,WS-01,,,2023-07-25 12:00:00,51.24,weather_station,2023
wind_speed,WS-01,,,2023-07-25 12:00:00,9.53,weather_station,2023
wind_dir,WS-01,,,2023-07-25 12:00:00,112,weather_station,2023
solar,WS-01,,,2023-07-25 12:00:00,1011,weather_station,2023
uv,WS-01,,,2023-07-25 12:00:00,10.8,weather_station,2023
soil_moisture,SP-01,B1,,2023-07-25 12:00:00,24.03,soil_probe,2023
soil_temp,SP-01,B1,,2023-07-25 12:00:00,65.77,soil_probe,2023
