metric_key,sensor_id,block_id,tank_id,recorded_at,value,source_system,vintage
soil_moisture,SP-02,B2,,2024-06-21 00:00:00,19.32,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-21 00:00:00,65.22,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-21 00:00:00,20.5,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-21 00:00:00,63.87,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-21 00:00:00,56.18,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-21 00:00:00,73.73,hvac,2024
air_temp,WS-01,,,2024-06-21 03:00:00,57.33,weather_station,2024
humidity,WS-01,,,2024-06-21 03:00:00,71.25,weather_station,2024
wind_speed,WS-01,,,2024-06-21 03:00:00,4.81,weather_station,2024
wind_dir,WS-01,,,2024-06-21 03:00:00,188,weather_station,2024
solar,WS-01,,,2024-06-21 03:00:00,0,weather_station,2024
uv,WS-01,,,2024-06-21 03:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-21 03:00:00,22.47,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-21 03:00:00,63.87,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-21 03:00:00,19.66,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-21 03:00:00,64.85,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-21 03:00:00,20.6,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-21 03:00:00,63.62,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-21 03:00:00,55.86,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-21 03:00:00,74.1,hvac,2024
irrigation_volume,FM-01,B1,,2024-06-21 05:00:00,0,flow_meter,2024
irrigation_volume,FM-02,B2,,2024-06-21 05:00:00,0,flow_meter,2024
irrigation_volume,FM-03,B3,,2024-06-21 05:00:00,4885,flow_meter,2024
air_temp,WS-01,,,2024-06-21 06:00:00,59.85,weather_station,2024
humidity,WS-01,,,2024-06-21 06:00:00,67.38,weather_station,2024
wind_speed,WS-01,,,2024-06-21 06:00:00,5.28,weather_station,2024
wind_dir,WS-01,,,2024-06-21 06:00:00,225,weather_station,2024
solar,WS-01,,,2024-06-21 06:00:00,0,weather_station,2024
uv,WS-01,,,2024-06-21 06:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-21 06:00:00,22.44,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-21 06:00:00,64.21,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-21 06:00:00,19.52,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-21 06:00:00,65.08,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-21 06:00:00,20.32,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-21 06:00:00,64.02,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-21 06:00:00,55.95,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-21 06:00:00,73.71,hvac,2024
precipitation,WS-01,,,2024-06-21 06:00:00,0.0,weather_station,2024
air_temp,WS-01,,,2024-06-21 09:00:00,68.25,weather_station,2024
humidity,WS-01,,,2024-06-21 09:00:00,56.14,weather_station,2024
wind_speed,WS-01,,,2024-06-21 09:00:00,6.82,weather_station,2024
wind_dir,WS-01,,,2024-06-21 09:00:00,233,weather_station,2024
solar,WS-01,,,2024-06-21 09:00:00,571,weather_station,2024
uv,WS-01,,,2024-06-21 09:00:00,6.4,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-21 09:00:00,22.61,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-21 09:00:00,65.23,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-21 09:00:00,19.13,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-21 09:00:00,65.71,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-21 09:00:00,19.56,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-21 09:00:00,65.13,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-21 09:00:00,56.26,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-21 09:00:00,72.21,hvac,2024
air_temp,WS-01,,,2024-06-21 12:00:00,77.51,weather_station,2024
humidity,WS-01,,,2024-06-21 12:00:00,43.9,weather_station,2024
wind_speed,WS-01,,,2024-06-21 12:00:00,9.69,weather_station,2024
wind_dir,WS-01,,,2024-06-21 12:00:00,214,weather_station,2024
solar,WS-01,,,2024-06-21 12:00:00,981,weather_station,2024
uv,WS-01,,,2024-06-21 12:00:00,11.6,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-21 12:00:00,22.09,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-21 12:00:00,66.37,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-21 12:00:00,18.44,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-21 12:00:00,66.77,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-21 12:00:00,18.86,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-21 12:00:00,66.31,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-21 12:00:00,56.73,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-21 12:00:00,72.9,hvac,2024
air_temp,WS-01,,,2024-06-21 15:00:00,82.99,weather_station,2024
humidity,WS-01,,,2024-06-21 15:00:00,39.31,weather_station,2024
wind_speed,WS-01,,,2024-06-21 15:00:00,13.42,weather_station,2024
wind_dir,WS-01,,,2024-06-21 15:00:00,187,weather_station,2024
solar,WS-01,,,2024-06-21 15:00:00,746,weather_station,2024
uv,WS-01,,,2024-06-21 15:00:00,8.6,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-21 15:00:00,20.81,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-21 15:00:00,66.89,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-21 15:00:00,17.24,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-21 15:00:00,67.59,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-21 15:00:00,18.81,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-21 15:00:00,66.86,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-21 15:00:00,57.15,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-21 15:00:00,75.21,hvac,2024
air_temp,WS-01,,,2024-06-21 18:00:00,80.92,weather_station,2024
humidity,WS-01,,,2024-06-21 18:00:00,44.17,weather_station,2024
wind_speed,WS-01,,,2024-06-21 18:00:00,14.07,weather_station,2024
wind_dir,WS-01,,,2024-06-21 18:00:00,168,weather_station,2024
solar,WS-01,,,2024-06-21 18:00:00,102,weather_station,2024
uv,WS-01,,,2024-06-21 18:00:00,1.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-21 18:00:00,20.31,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-21 18:00:00,66.49,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-21 18:00:00,16.82,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-21 18:00:00,67.42,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-21 18:00:00,19.2,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-21 18:00:00,66.49,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-21 18:00:00,57.11,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-21 18:00:00,75.9,hvac,2024
air_temp,WS-01,,,2024-06-21 21:00:00,72.72,weather_station,2024
humidity,WS-01,,,2024-06-21 21:00:00,53.39,weather_station,2024
wind_speed,WS-01,,,2024-06-21 21:00:00,9.92,weather_station,2024
wind_dir,WS-01,,,2024-06-21 21:00:00,168,weather_station,2024
solar,WS-01,,,2024-06-21 21:00:00,0,weather_station,2024
uv,WS-01,,,2024-06-21 21:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-21 21:00:00,21.36,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-21 21:00:00,65.6,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-21 21:00:00,17.37,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-21 21:00:00,66.33,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-21 21:00:00,19.54,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-21 21:00:00,65.26,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-21 21:00:00,56.49,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-21 21:00:00,75.18,hvac,2024
air_temp,WS-01,,,2024-06-22 00:00:00,63.96,weather_station,2024
humidity,WS-01,,,2024-06-22 00:00:00,62.65,weather_station,2024
wind_speed,WS-01,,,2024-06-22 00:00:00,5.0,weather_station,2024
wind_dir,WS-01,,,2024-06-22 00:00:00,171,weather_station,2024
solar,WS-01,,,2024-06-22 00:00:00,0,weather_station,2024
uv,WS-01,,,2024-06-22 00:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-22 00:00:00,22.6,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-22 00:00:00,64.75,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-22 00:00:00,17.93,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-22 00:00:00,65.22,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-22 00:00:00,19.8,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-22 00:00:00,63.95,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-22 00:00:00,55.78,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-22 00:00:00,74.59,hvac,2024
air_temp,WS-01,,,2024-06-22 03:00:00,59.08,weather_station,2024
humidity,WS-01,,,2024-06-22 03:00:00,69.04,weather_station,2024
wind_speed,WS-01,,,2024-06-22 03:00:00,4.0,weather_station,2024
wind_dir,WS-01,,,2024-06-22 03:00:00,174,weather_station,2024
solar,WS-01,,,2024-06-22 03:00:00,0,weather_station,2024
uv,WS-01,,,2024-06-22 03:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-22 03:00:00,23.05,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-22 03:00:00,64.17,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-22 03:00:00,18.44,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-22 03:00:00,64.45,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-22 03:00:00,20.34,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-22 03:00:00,63.4,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-22 03:00:00,55.66,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-22 03:00:00,73.23,hvac,2024
irrigation_volume,FM-01,B1,,2024-06-22 05:00:00,0,flow_meter,2024
irrigation_volume,FM-02,B2,,2024-06-22 05:00:00,0,flow_meter,2024
irrigation_volume,FM-03,B3,,2024-06-22 05:00:00,0,flow_meter,2024
air_temp,WS-01,,,2024-06-22 06:00:00,60.75,weather_station,2024
humidity,WS-01,,,2024-06-22 06:00:00,66.87,weather_station,2024
wind_speed,WS-01,,,2024-06-22 06:00:00,7.1,weather_station,2024
wind_dir,WS-01,,,2024-06-22 06:00:00,176,weather_station,2024
solar,WS-01,,,2024-06-22 06:00:00,0,weather_station,2024
uv,WS-01,,,2024-06-22 06:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-22 06:00:00,23.07,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-22 06:00:00,64.44,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-22 06:00:00,18.87,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-22 06:00:00,64.24,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-22 06:00:00,20.94,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-22 06:00:00,63.89,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-22 06:00:00,56.31,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-22 06:00:00,71.48,hvac,2024
precipitation,WS-01,,,2024-06-22 06:00:00,0.0,weather_station,2024
air_temp,WS-01,,,2024-06-22 09:00:00,68.84,weather_station,2024
humidity,WS-01,,,2024-06-22 09:00:00,55.98,weather_station,2024
wind_speed,WS-01,,,2024-06-22 09:00:00,10.4,weather_station,2024
wind_dir,WS-01,,,2024-06-22 09:00:00,183,weather_station,2024
solar,WS-01,,,2024-06-22 09:00:00,506,weather_station,2024
uv,WS-01,,,2024-06-22 09:00:00,6.4,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-22 09:00:00,22.52,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-22 09:00:00,65.5,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-22 09:00:00,18.41,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-22 09:00:00,65.2,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-22 09:00:00,20.55,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-22 09:00:00,64.97,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-22 09:00:00,56.95,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-22 09:00:00,72.12,hvac,2024
air_temp,WS-01,,,2024-06-22 12:00:00,78.28,weather_station,2024
humidity,WS-01,,,2024-06-22 12:00:00,43.9,weather_station,2024
wind_speed,WS-01,,,2024-06-22 12:00:00,11.12,weather_station,2024
wind_dir,WS-01,,,2024-06-22 12:00:00,199,weather_station,2024
solar,WS-01,,,2024-06-22 12:00:00,896,weather_station,2024
uv,WS-01,,,2024-06-22 12:00:00,11.3,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-22 12:00:00,21.85,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-22 12:00:00,66.74,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-22 12:00:00,17.25,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-22 12:00:00,67.05,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-22 12:00:00,19.54,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-22 12:00:00,65.71,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-22 12:00:00,57.48,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-22 12:00:00,73.8,hvac,2024
air_temp,WS-01,,,2024-06-22 15:00:00,83.04,weather_station,2024
humidity,WS-01,,,2024-06-22 15:00:00,37.98,weather_station,2024
wind_speed,WS-01,,,2024-06-22 15:00:00,10.97,weather_station,2024
wind_dir,WS-01,,,2024-06-22 15:00:00,213,weather_station,2024
solar,WS-01,,,2024-06-22 15:00:00,735,weather_station,2024
uv,WS-01,,,2024-06-22 15:00:00,8.4,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-22 15:00:00,21.52,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-22 15:00:00,67.38,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-22 15:00:00,16.57,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-22 15:00:00,68.11,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-22 15:00:00,18.97,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-22 15:00:00,65.98,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-22 15:00:00,57.75,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-22 15:00:00,74.68,hvac,2024
air_temp,WS-01,,,2024-06-22 18:00:00,80.02,weather_station,2024
humidity,WS-01,,,2024-06-22 18:00:00,42.99,weather_station,2024
wind_speed,WS-01,,,2024-06-22 18:00:00,10.48,weather_station,2024
wind_dir,WS-01,,,2024-06-22 18:00:00,214,weather_station,2024
solar,WS-01,,,2024-06-22 18:00:00,109,weather_station,2024
uv,WS-01,,,2024-06-22 18:00:00,1.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-22 18:00:00,21.92,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-22 18:00:00,67.21,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-22 18:00:00,17.02,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-22 18:00:00,67.54,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-22 18:00:00,18.78,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-22 18:00:00,65.5,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-22 18:00:00,57.46,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-22 18:00:00,75.38,hvac,2024
air_temp,WS-01,,,2024-06-22 21:00:00,71.19,weather_station,2024
humidity,WS-01,,,2024-06-22 21:00:00,56.27,weather_station,2024
wind_speed,WS-01,,,2024-06-22 21:00:00,8.25,weather_station,2024
wind_dir,WS-01,,,2024-06-22 21:00:00,182,weather_station,2024
solar,WS-01,,,2024-06-22 21:00:00,0,weather_station,2024
uv,WS-01,,,2024-06-22 21:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-22 21:00:00,22.82,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-22 21:00:00,66.39,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-22 21:00:00,18.0,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-22 21:00:00,66.15,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-22 21:00:00,18.87,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-22 21:00:00,64.23,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-22 21:00:00,56.79,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-22 21:00:00,75.61,hvac,2024
air_temp,WS-01,,,2024-06-23 00:00:00,62.6,weather_station,2024
humidity,WS-01,,,2024-06-23 00:00:00,68.47,weather_station,2024
wind_speed,WS-01,,,2024-06-23 00:00:00,5.4,weather_station,2024
wind_dir,WS-01,,,2024-06-23 00:00:00,137,weather_station,2024
solar,WS-01,,,2024-06-23 00:00:00,0,weather_station,2024
uv,WS-01,,,2024-06-23 00:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-23 00:00:00,23.23,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-23 00:00:00,65.2,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-23 00:00:00,18.63,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-23 00:00:00,65.08,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-23 00:00:00,19.4,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-23 00:00:00,63.17,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-23 00:00:00,56.26,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-23 00:00:00,74.13,hvac,2024
air_temp,WS-01,,,2024-06-23 03:00:00,59.59,weather_station,2024
humidity,WS-01,,,2024-06-23 03:00:00,73.6,weather_station,2024
wind_speed,WS-01,,,2024-06-23 03:00:00,4.36,weather_station,2024
wind_dir,WS-01,,,2024-06-23 03:00:00,106,weather_station,2024
solar,WS-01,,,2024-06-23 03:00:00,0,weather_station,2024
uv,WS-01,,,2024-06-23 03:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-23 03:00:00,22.82,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-23 03:00:00,64.28,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-23 03:00:00,18.89,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-23 03:00:00,64.72,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-23 03:00:00,19.64,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-23 03:00:00,62.8,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-23 03:00:00,55.99,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-23 03:00:00,72.81,hvac,2024
irrigation_volume,FM-01,B1,,2024-06-23 05:00:00,13073,flow_meter,2024
irrigation_volume,FM-02,B2,,2024-06-23 05:00:00,0,flow_meter,2024
irrigation_volume,FM-03,B3,,2024-06-23 05:00:00,5071,flow_meter,2024
air_temp,WS-01,,,2024-06-23 06:00:00,62.79,weather_station,2024
humidity,WS-01,,,2024-06-23 06:00:00,69.41,weather_station,2024
wind_speed,WS-01,,,2024-06-23 06:00:00,5.37,weather_station,2024
wind_dir,WS-01,,,2024-06-23 06:00:00,109,weather_station,2024
solar,WS-01,,,2024-06-23 06:00:00,0,weather_station,2024
uv,WS-01,,,2024-06-23 06:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-23 06:00:00,22.41,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-23 06:00:00,64.52,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-23 06:00:00,18.62,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-23 06:00:00,65.11,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-23 06:00:00,19.44,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-23 06:00:00,63.22,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-23 06:00:00,56.16,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-23 06:00:00,72.87,hvac,2024
precipitation,WS-01,,,2024-06-23 06:00:00,0.0,weather_station,2024
air_temp,WS-01,,,2024-06-23 09:00:00,70.98,weather_station,2024
humidity,WS-01,,,2024-06-23 09:00:00,56.64,weather_station,2024
wind_speed,WS-01,,,2024-06-23 09:00:00,7.62,weather_station,2024
wind_dir,WS-01,,,2024-06-23 09:00:00,133,weather_station,2024
solar,WS-01,,,2024-06-23 09:00:00,511,weather_station,2024
uv,WS-01,,,2024-06-23 09:00:00,6.6,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-23 09:00:00,22.18,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-23 09:00:00,65.64,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-23 09:00:00,17.54,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-23 09:00:00,65.83,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-23 09:00:00,19.19,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-23 09:00:00,64.3,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-23 09:00:00,56.82,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-23 09:00:00,72.37,hvac,2024
air_temp,WS-01,,,2024-06-23 12:00:00,80.0,weather_station,2024
humidity,WS-01,,,2024-06-23 12:00:00,43.22,weather_station,2024
wind_speed,WS-01,,,2024-06-23 12:00:00,10.29,weather_station,2024
wind_dir,WS-01,,,2024-06-23 12:00:00,159,weather_station,2024
solar,WS-01,,,2024-06-23 12:00:00,838,weather_station,2024
uv,WS-01,,,2024-06-23 12:00:00,12.1,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-23 12:00:00,21.78,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-23 12:00:00,66.84,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-23 12:00:00,16.54,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-23 12:00:00,66.76,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-23 12:00:00,18.78,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-23 12:00:00,65.48,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-23 12:00:00,57.47,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-23 12:00:00,72.52,hvac,2024
air_temp,WS-01,,,2024-06-23 15:00:00,84.97,weather_station,2024
humidity,WS-01,,,2024-06-23 15:00:00,38.53,weather_station,2024
wind_speed,WS-01,,,2024-06-23 15:00:00,12.79,weather_station,2024
wind_dir,WS-01,,,2024-06-23 15:00:00,172,weather_station,2024
solar,WS-01,,,2024-06-23 15:00:00,665,weather_station,2024
uv,WS-01,,,2024-06-23 15:00:00,8.6,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-23 15:00:00,21.07,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-23 15:00:00,67.61,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-23 15:00:00,16.12,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-23 15:00:00,67.29,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-23 15:00:00,18.31,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-23 15:00:00,66.43,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-23 15:00:00,57.64,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-23 15:00:00,74.63,hvac,2024
air_temp,WS-01,,,2024-06-23 18:00:00,82.81,weather_station,2024
humidity,WS-01,,,2024-06-23 18:00:00,44.36,weather_station,2024
wind_speed,WS-01,,,2024-06-23 18:00:00,13.23,weather_station,2024
wind_dir,WS-01,,,2024-06-23 18:00:00,191,weather_station,2024
solar,WS-01,,,2024-06-23 18:00:00,104,weather_station,2024
uv,WS-01,,,2024-06-23 18:00:00,1.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-23 18:00:00,20.73,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-23 18:00:00,67.52,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-23 18:00:00,16.19,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-23 18:00:00,66.86,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-23 18:00:00,18.32,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-23 18:00:00,66.6,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-23 18:00:00,57.35,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-23 18:00:00,76.13,hvac,2024
air_temp,WS-01,,,2024-06-23 21:00:00,74.22,weather_station,2024
humidity,WS-01,,,2024-06-23 21:00:00,54.57,weather_station,2024
wind_speed,WS-01,,,2024-06-23 21:00:00,10.69,weather_station,2024
wind_dir,WS-01,,,2024-06-23 21:00:00,230,weather_station,2024
solar,WS-01,,,2024-06-23 21:00:00,0,weather_station,2024
uv,WS-01,,,2024-06-23 21:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-23 21:00:00,21.16,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-23 21:00:00,66.33,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-23 21:00:00,16.79,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-23 21:00:00,65.95,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-23 21:00:00,18.82,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-23 21:00:00,65.5,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-23 21:00:00,56.75,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-23 21:00:00,74.44,hvac,2024
air_temp,WS-01,,,2024-06-24 00:00:00,64.43,weather_station,2024
humidity,WS-01,,,2024-06-24 00:00:00,62.55,weather_station,2024
wind_speed,WS-01,,,2024-06-24 00:00:00,8.09,weather_station,2024
wind_dir,WS-01,,,2024-06-24 00:00:00,265,weather_station,2024
solar,WS-01,,,2024-06-24 00:00:00,0,weather_station,2024
uv,WS-01,,,2024-06-24 00:00:00,0.0,weather_station,2024
soil_moisture,SP-01,B1,,2024-06-24 00:00:00,21.43,soil_probe,2024
soil_temp,SP-01,B1,,2024-06-24 00:00:00,64.78,soil_probe,2024
soil_moisture,SP-02,B2,,2024-06-24 00:00:00,17.48,soil_probe,2024
soil_temp,SP-02,B2,,2024-06-24 00:00:00,65.38,soil_probe,2024
soil_moisture,SP-03,B3,,2024-06-24 00:00:00,19.2,soil_probe,2024
soil_temp,SP-03,B3,,2024-06-24 00:00:00,64.14,soil_probe,2024
cellar_temp,CELLAR-A,,,2024-06-24 00:00:00,55.86,hvac,2024
cellar_rh,CELLAR-A,,,2024-06-24 00:00:00,71.36,hvac,2024
air_temp,WS-01,,,2024-06-24 03:00:00,59.5,weather_station,2024
humidity,WS-01,,,2024-06-24 03:00:00,67.28,weather_station,2024
wind_speed,WS-01,,,2024-06-24 03:00:00,6.56,weather_station,2024
